source,subtype,hemisphere,year,season_label,display_method,combo_type,combo,component,component_definition,method,score_column,truth_clade,pred_clade,score,correct,available_prediction,filled_from_previous_year,prediction_fill_note,n_candidate_clades,n_tied_max
FutureFlu_HA1,H3N2,north,2013,2013-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.3a,3C.3a,0.70583,True,True,False,,,
EVEscape,H3N2,south,2014,2014-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,3C.3a,3C.3a,0.0,True,True,False,,1.0,1.0
EVEscape,H3N2,south,2014,2014-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.3a,3C.3a,0.0,True,True,False,,1.0,1.0
EVEscape,H3N2,south,2014,2014-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.3a,3C.3a,0.0,True,True,False,,1.0,1.0
EVEscape,H3N2,south,2014,2014-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.3a,3C.3a,0.0,True,True,False,,1.0,1.0
EVEscape,H3N2,south,2014,2014-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,3C.3a,3C.3a,0.0,True,True,False,,1.0,1.0
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,3C.3a,3C.3a,-0.693147,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,3C.3a,3C.3a,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,3C.3a,3C.3a,-0.693147,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,3C.3a,3C.3a,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,3C.3a,3C.3a,-1.386294,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,3C.3a,3C.3a,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,3C.3a,3C.3a,-1.386294,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,3C.3a,3C.3a,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,3C.3a,3C.3a,-2.079442,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,3C.3a,3C.3a,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,3C.3a,3C.3a,-0.693147,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,3C.3a,3C.3a,1.0,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,3C.3a,3C.3a,-1.386294,True,True,False,,,
FutureFlu_HA1,H3N2,south,2014,2014-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.3a,3C.3a,1.0,True,True,False,,,
EVEscape,H3N2,north,2014,2014-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,3C.2,3C.3a,0.0,False,True,False,,1.0,1.0
EVEscape,H3N2,north,2014,2014-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.2,3C.3a,0.0,False,True,False,,1.0,1.0
EVEscape,H3N2,north,2014,2014-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.2,3C.3a,0.0,False,True,False,,1.0,1.0
EVEscape,H3N2,north,2014,2014-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.2,3C.3a,0.0,False,True,False,,1.0,1.0
EVEscape,H3N2,north,2014,2014-N,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,3C.2,3C.3a,0.0,False,True,False,,1.0,1.0
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,3C.2,3C.3a,-0.693147,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,3C.2,3C.3a,1.0,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,3C.2,3C.3a,-0.693147,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,3C.2,3C.3a,1.0,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,3C.2,3C.3a,-1.386294,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,3C.2,3C.3a,1.0,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,3C.2,3C.3a,-1.386294,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,3C.2,3C.3a,1.0,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,3C.2,3C.3a,-2.079442,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,3C.2,3C.3a,1.0,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,3C.2,3C.3a,-0.693147,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,3C.2,3C.3a,1.0,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,3C.2,3C.3a,-1.386294,False,True,False,,,
FutureFlu_HA1,H3N2,north,2014,2014-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.2,3C.3a,1.0,False,True,False,,,
EVEscape,H3N2,south,2015,2015-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,3C.2,3C.2,1.0,True,True,False,,2.0,1.0
EVEscape,H3N2,south,2015,2015-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.2,3C.2,1.0,True,True,False,,2.0,1.0
EVEscape,H3N2,south,2015,2015-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.2,3C.2,1.0,True,True,False,,2.0,1.0
EVEscape,H3N2,south,2015,2015-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.2,3C.2,1.0,True,True,False,,2.0,1.0
EVEscape,H3N2,south,2015,2015-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,3C.2,3C.2,1.0,True,True,False,,2.0,1.0
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,3C.2,3C.2,-0.217622,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,3C.2,3C.2,0.700169,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,3C.2,3C.2,-0.217622,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,3C.2,3C.2,0.700169,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,3C.2,3C.2,-0.801667,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,3C.2,3C.2,0.700169,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,3C.2,3C.2,-0.876038,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,3C.2,3C.2,0.7148,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,3C.2,3C.2,-1.489535,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,3C.2,3C.2,0.747213,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,3C.2,3C.2,-0.157614,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,3C.2,3C.2,0.768819,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,3C.2,3C.2,-0.876038,True,True,False,,,
FutureFlu_HA1,H3N2,south,2015,2015-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.2,3C.2,0.7148,True,True,False,,,
EVEscape,H3N2,north,2015,2015-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,3C.2,3C.3a,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,north,2015,2015-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.2,3C.3a,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,north,2015,2015-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.2,3C.3a,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,north,2015,2015-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.2,3C.3a,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,north,2015,2015-N,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,3C.2,3C.3a,1.0,False,True,False,,2.0,1.0
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,3C.2,3C.2,-0.217622,True,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,3C.2,3C.2,0.882341,True,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,3C.2,3C.3a,-0.217622,False,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,3C.2,3C.3a,0.692884,False,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,3C.2,3C.2,-1.508774,True,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,3C.2,3C.2,0.645788,True,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,3C.2,3C.3a,-0.876038,False,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,3C.2,3C.3a,0.707722,False,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,3C.2,3C.2,-1.725237,True,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,3C.2,3C.2,0.855584,True,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,3C.2,3C.3a,-0.157614,False,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,3C.2,3C.3a,0.762637,False,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,3C.2,3C.2,-0.946749,True,True,False,,,
FutureFlu_HA1,H3N2,north,2015,2015-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.2,3C.2,0.8748,True,True,False,,,
EVEscape,H3N2,south,2016,2016-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,3C.2a,3C.3a,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,south,2016,2016-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.2a,3C.2,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,south,2016,2016-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.2a,3C.3a,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,south,2016,2016-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.2a,3C.3a,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,south,2016,2016-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,3C.2a,3C.3a,1.0,False,True,False,,2.0,1.0
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,3C.2a,3C.2,-0.693147,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,3C.2a,3C.2,0.754219,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,3C.2a,3C.3a,-0.217622,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,3C.2a,3C.3a,0.572723,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,3C.2a,3C.3a,-1.068711,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,3C.2a,3C.2,0.583114,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,3C.2a,3C.3a,-1.035548,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,3C.2a,3C.3a,0.514313,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,3C.2a,3C.2,-2.084437,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,3C.2a,3C.2,0.754219,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,3C.2a,3C.2,-0.157614,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,3C.2a,3C.2,0.947301,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,3C.2a,3C.2,-1.275372,False,True,False,,,
FutureFlu_HA1,H3N2,south,2016,2016-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.2a,3C.2,0.795263,False,True,False,,,
EVEscape,H3N2,north,2016,2016-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,3C.2a1,3C.2,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,north,2016,2016-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.2a1,3C.2a,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,north,2016,2016-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.2a1,3C.2,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,north,2016,2016-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.2a1,3C.2,1.0,False,True,False,,2.0,1.0
EVEscape,H3N2,north,2016,2016-N,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,3C.2a1,3C.2,1.0,False,True,False,,2.0,1.0
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,3C.2a1,3C.2a,-0.217622,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,3C.2a1,3C.2a,0.596854,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,3C.2a1,3C.2,-0.217622,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,3C.2a1,3C.2,0.919536,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,3C.2a1,3C.2a,-1.035548,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,3C.2a1,3C.2a,0.539088,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,3C.2a1,3C.2,-0.946749,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,3C.2a1,3C.2,0.914146,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,3C.2a1,3C.2a,-1.607386,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,3C.2a1,3C.2a,0.596854,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,3C.2a1,3C.2a,-0.217622,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,3C.2a1,3C.2a,0.596854,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,3C.2a1,3C.2a,-0.799846,False,True,False,,,
FutureFlu_HA1,H3N2,north,2016,2016-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.2a1,3C.2a,0.652053,False,True,False,,,
EVEscape,H3N2,south,2017,2017-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,3C.2a1,3C.3a,1.0,False,True,False,,4.0,1.0
EVEscape,H3N2,south,2017,2017-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.2a1,3C.3a,1.0,False,True,False,,4.0,1.0
EVEscape,H3N2,south,2017,2017-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.2a1,3C.3a,1.0,False,True,False,,4.0,1.0
EVEscape,H3N2,south,2017,2017-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.2a1,3C.3a,1.0,False,True,False,,4.0,1.0
EVEscape,H3N2,south,2017,2017-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,3C.2a1,3C.3a,1.0,False,True,False,,4.0,1.0
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,3C.2a1,3C.3a,-0.048889,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,3C.2a1,3C.3a,0.670919,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,3C.2a1,3C.3a,-0.0495,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,3C.2a1,3C.3a,0.67281,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,3C.2a1,3C.3a,-0.524167,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,3C.2a1,3C.3a,0.734982,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,3C.2a1,3C.3a,-0.719213,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,3C.2a1,3C.3a,0.678874,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,3C.2a1,3C.3a,-1.258458,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,3C.2a1,3C.3a,0.721419,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,3C.2a1,3C.2a,-0.205834,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,3C.2a1,3C.3a,0.446879,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,3C.2a1,3C.3a,-0.718602,False,True,False,,,
FutureFlu_HA1,H3N2,south,2017,2017-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,3C.2a1,3C.3a,0.677371,False,True,False,,,
EVEscape,H3N2,north,2017,2017-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,3C.2a2,3C.3a,1.0,False,True,False,,6.0,1.0
EVEscape,H3N2,north,2017,2017-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,3C.2a2,3C.3a,1.0,False,True,False,,6.0,1.0
EVEscape,H3N2,north,2017,2017-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,3C.2a2,3C.2,1.0,False,True,False,,6.0,1.0
EVEscape,H3N2,north,2017,2017-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,3C.2a2,3C.3a,1.0,False,True,False,,6.0,1.0
